694, -508, 0, 53.5, 81.4079, 78, 19.3775, 25, 116, 101, 7.21231, 84, 127, 98, 9.05429, 76, 126
820, -164, 0, 57.5, 135.946, 87, 29.4179, 41, 151, 100, 9.33183, 72, 119, 94, 13.6527, 59, 118
593, 38, 0, 87.5, 123.78, 118, 39.1444, 46, 160, 71, 16.4788, 52, 105, 135, 3.1528, 126, 144
