1061, -254, 0, 244, 319.74, 110, 19.7242, 76, 199, 148, 6.62056, 130, 159, 57, 5.05731, 40, 79
397, 28, 0, 148, 158.732, 56, 26.4277, 21, 95, 106, 14.136, 80, 126, 167, 17.9359, 138, 202
602, 376, 0, 103, 197.914, 105, 38.8187, 34, 227, 140, 7.7108, 128, 175, 67, 15.0015, 21, 95
