1458, -188, 0, 310, 433.359, 78, 17.4044, 29, 179, 104, 4.40455, 80, 127, 166, 7.63509, 134, 191
872, -602, 0, 271, 212.167, 112, 37.21, 18, 198, 158, 16.2003, 130, 207, 97, 13.0417, 64, 127
991, 567, 0, 178, 399.08, 54, 8.13053, 35, 127, 196, 6.63146, 176, 207, 120, 0, 112, 127
