543, 425, 0, 195, 324.667, 65, 9.06659, 29, 143, 96, 9.29938, 80, 127, 170, 9.96999, 144, 196
1176, 131, 0, 122, 323.374, 74, 10.9995, 44, 134, 203, 11.9158, 176, 220, 118, 5.00635, 100, 127
