1500, 504, 0, 304, 390.149, 81, 31.088, 17, 171, 190, 17.7337, 144, 223, 121, 4.16137, 103, 136
457, -103, 0, 160, 176.816, 49, 19.9596, 18, 146, 97, 14.6391, 64, 127, 115, 7.11255, 80, 127
