830.45, -825.234, 0, 150.174, 105.575, 117, 36.0056, 37, 194, 202, 17.0803, 147, 229, 124, 3.18047, 114, 137
515.282, 659.732, 0, 75.6406, 66.6469, 77, 9.26448, 49, 99, 100, 5.30924, 86, 116, 100, 6.30631, 80, 118
615.886, 89.4047, 0, 89.2809, 105.859, 99, 21.2377, 29, 143, 212, 15.2263, 137, 244, 92, 11.4622, 67, 130
