490, 34, 0, 75, 229.285, 140, 49.4567, 80, 240, 154, 11.958, 131, 182, 53, 15.0712, 21, 79
1229, 414, 0, 316, 430.93, 61, 18.2895, 38, 149, 202, 11.4966, 160, 221, 120, 2.38465, 112, 134
