1273, -149, 0, 222, 329.393, 118, 16.2105, 67, 199, 150, 5.20216, 130, 159, 57, 5.0649, 40, 79
811, 314, 0, 87, 193.578, 41, 11.9291, 7, 95, 118, 5.04098, 80, 129, 153, 6.61697, 124, 203
