3397946800,215.865,675.968,0.387518
3397946825,215.865,675.968,0.387518
3397946853,215.865,675.968,0.387518
3397947027,215.865,675.968,0.387518
3397947141,215.865,675.968,0.387518
3397947176,215.865,675.968,0.387518
3397947249,215.865,675.968,0.387518
3397947282,215.865,675.968,0.387518
3397947314,215.865,675.968,0.387518
3397947345,215.865,675.968,0.387518
3397947377,215.865,675.968,0.387518
3397947405,215.865,675.968,0.387518
3397947439,215.865,675.968,0.387518
3397947471,215.865,675.968,0.387518
3397947505,215.865,675.968,0.387518
3397947539,215.865,675.968,0.387518
3397947569,215.865,675.968,0.387518
3397947600,215.865,675.968,0.387518
3397947647,215.865,675.968,0.387518
3397947683,215.865,675.968,0.387518
3397947755,215.865,675.968,0.387518
3397947812,215.865,675.968,0.387518
3397947844,215.865,675.968,0.387518
3397947927,215.865,675.968,0.387518
3397947989,215.865,675.968,0.387518
3397948024,215.865,675.968,0.387518
3397948058,215.865,675.968,0.387518
3397948090,215.865,675.968,0.387518
3397948123,215.865,675.968,0.387518
3397948156,215.865,675.968,0.387518
3397948189,215.865,675.968,0.387518
3397948245,215.865,675.968,0.387518
3397948278,215.865,675.968,0.387518
3397948311,215.865,675.968,0.387518
3397948345,215.865,675.968,0.387518
3397948378,215.865,675.968,0.387518
3397948409,215.865,675.968,0.387518
3397948442,215.865,675.968,0.387518
3397948477,215.865,675.968,0.387518
3397948531,215.865,675.968,0.387518
3397948566,215.865,675.968,0.387518
3397948615,215.865,675.968,0.387518
3397948648,215.865,675.968,0.387518
3397948679,215.865,675.968,0.387518
3397948711,215.865,675.968,0.387518
3397948740,215.865,675.968,0.387518
3397948774,215.865,675.968,0.387518
3397948862,215.865,675.968,0.387518
3397949031,215.865,675.968,0.387518
3397949066,215.865,675.968,0.387518
3397949099,215.865,675.968,0.387518
3397949133,215.865,675.968,0.387518
3397949173,215.865,675.968,0.387518
3397949244,215.865,675.968,0.387518
3397949278,215.865,675.968,0.387518
3397949309,215.865,675.968,0.387518
3397949343,215.865,675.968,0.387518
3397949375,215.865,675.968,0.387518
3397949408,215.865,675.968,0.387518
3397949470,215.865,675.968,0.387518
3397949501,215.865,675.968,0.387518
3397949532,215.865,675.968,0.387518
3397949563,215.865,675.968,0.387518
3397949595,215.865,675.968,0.387518
3397949623,215.865,675.968,0.387518
3397949653,215.865,675.968,0.387518
3397949682,215.865,675.968,0.387518
3397949742,215.865,675.968,0.387518
3397955072,238.688,696.5,0.348152
3397955159,238.688,696.5,0.348152
3397955191,238.688,696.5,0.348152
3397955220,238.688,696.5,0.348152
3397955787,226.188,703.676,0.371391
3397955829,226.188,703.676,0.371391
3397955858,226.188,703.676,0.371391
3397955888,226.188,703.676,0.371391
3397955918,226.188,703.676,0.371391
3397955965,226.188,703.676,0.371391
3397955999,226.188,703.676,0.371391
3397956034,226.188,703.676,0.371391
3397956067,226.188,703.676,0.371391
3397956138,226.188,703.676,0.371391
3397956170,226.188,703.676,0.371391
3397956204,226.188,703.676,0.371391
3397956239,226.188,703.676,0.371391
3397956284,226.188,703.676,0.371391
3397956317,226.188,703.676,0.371391
3397956368,226.188,703.676,0.371391
3397956402,226.188,703.676,0.371391
3397956438,226.188,703.676,0.371391
3397956473,226.188,703.676,0.371391
3397956505,226.188,703.676,0.371391
3397956536,226.188,703.676,0.371391
3397956570,226.188,703.676,0.371391
3397956605,226.188,703.676,0.371391
3397956639,226.188,703.676,0.371391
3397956676,226.188,703.676,0.371391
3397956740,226.188,703.676,0.371391
3397956775,226.188,703.676,0.371391
3397956810,226.188,703.676,0.371391
3397956845,226.188,703.676,0.371391
3397956933,226.188,703.676,0.371391
3397956970,226.188,703.676,0.371391
3397957062,226.188,703.676,0.371391
3397957096,226.188,703.676,0.371391
3397957207,226.188,703.676,0.371391
3397957240,226.188,703.676,0.371391
3397957287,226.188,703.676,0.371391
3397957320,226.188,703.676,0.371391
3397957379,226.188,703.676,0.371391
3397957410,226.188,703.676,0.371391
3397957441,226.188,703.676,0.371391
3397957593,226.188,703.676,0.371391
3397957623,226.188,703.676,0.371391
3397957660,226.188,703.676,0.371391
3397957693,226.188,703.676,0.371391
3397957791,226.188,703.676,0.371391
3397957846,226.188,703.676,0.371391
3397957874,226.188,703.676,0.371391
3397957905,226.188,703.676,0.371391
3397957935,226.188,703.676,0.371391
3397957962,226.188,703.676,0.371391
3397957997,226.188,703.676,0.371391
3397958029,226.188,703.676,0.371391
3397958063,226.188,703.676,0.371391
3397958097,226.188,703.676,0.371391
3397958243,226.188,703.676,0.371391
3397958281,226.188,703.676,0.371391
3397958314,226.188,703.676,0.371391
3397958340,226.188,703.676,0.371391
3397958370,226.188,703.676,0.371391
3397958401,226.188,703.676,0.371391
3397958454,226.188,703.676,0.371391
3397958484,226.188,703.676,0.371391
3397958519,226.188,703.676,0.371391
3397958552,226.188,703.676,0.371391
3397958583,226.188,703.676,0.371391
3397958646,226.188,703.676,0.371391
3397958677,226.188,703.676,0.371391
3397958708,226.188,703.676,0.371391
3397958738,226.188,703.676,0.371391
3397958766,226.188,703.676,0.371391
3397958794,226.188,703.676,0.371391
3397958819,226.188,703.676,0.371391
3397958848,226.188,703.676,0.371391
3397958904,226.188,703.676,0.371391
3397958931,226.188,703.676,0.371391
3397958957,226.188,703.676,0.371391
3397959033,226.188,703.676,0.371391
