3397947377,-11,602.0,43.0,68.0,88.7134,137.0,91.0,145.0
3397947405,-6,685.0,-303.0,205.0,186.689,37.0,185.0,120.0
3397947405,-9,1231.0,-122.0,266.0,328.113,76.0,102.0,165.0
3397947405,-11,602.0,38.0,69.0,88.6609,136.0,91.0,145.0
3397947405,-12,737.0,475.0,177.0,324.887,59.0,195.0,120.0
3397947439,-6,700.0,-368.0,241.0,146.927,29.0,172.0,122.0
3397947439,-9,1238.0,-118.0,266.0,319.207,77.0,103.0,164.0
3397947439,-11,604.0,41.0,69.0,89.2095,137.0,91.0,145.0
3397947471,-6,687.0,-362.0,229.0,135.234,28.0,172.0,121.0
3397947471,-9,1234.0,-117.0,265.0,317.847,77.0,103.0,165.0
3397947471,-11,584.0,34.0,66.0,92.7212,138.0,89.0,145.0
3397947471,-13,352.0,211.0,118.0,79.1254,73.0,93.0,113.0
3397947505,-6,700.0,-361.0,241.0,146.735,28.0,173.0,121.0
3397947505,-9,1147.0,296.0,274.0,338.648,78.0,104.0,165.0
3397947505,-11,604.0,41.0,69.0,89.1817,136.0,91.0,145.0
3397947539,-9,1140.0,294.0,272.0,336.276,79.0,104.0,165.0
3397947539,-11,697.0,-228.0,85.0,94.8168,122.0,93.0,143.0
3397947569,-9,1137.0,293.0,271.0,334.907,79.0,104.0,165.0
3397947569,-11,696.0,-228.0,85.0,94.341,123.0,93.0,142.0
3397947569,-14,475.0,62.0,114.0,89.89,104.0,205.0,91.0
3397947600,-9,1148.0,296.0,274.0,339.012,79.0,104.0,166.0
3397947600,-11,633.0,-386.0,100.0,100.027,116.0,97.0,143.0
3397947600,-14,478.0,63.0,113.0,83.206,104.0,205.0,89.0
3397947600,-15,1118.0,-384.0,151.0,214.316,146.0,176.0,78.0
3397947647,-9,1147.0,296.0,274.0,338.597,80.0,104.0,165.0
3397947647,-11,633.0,-386.0,100.0,100.368,117.0,95.0,143.0
3397947647,-15,1118.0,-384.0,152.0,214.5,145.0,176.0,78.0
3397947683,-9,1147.0,296.0,274.0,338.53,79.0,104.0,166.0
3397947683,-11,634.0,-386.0,100.0,100.306,114.0,96.0,143.0
3397947683,-15,1119.0,-384.0,151.0,214.615,145.0,176.0,78.0
3397947683,-16,543.0,355.0,176.0,317.476,65.0,95.0,171.0
3397947755,-9,1231.0,21.0,278.0,327.575,76.0,103.0,165.0
3397947755,-16,541.0,348.0,176.0,316.405,65.0,95.0,171.0
3397947812,-9,1239.0,21.0,279.0,318.874,77.0,103.0,165.0
3397947812,-16,543.0,355.0,176.0,317.622,65.0,94.0,170.0
3397947812,-17,543.0,-305.0,107.0,83.1064,74.0,91.0,110.0
3397947844,-9,1176.0,-209.0,255.0,334.808,71.0,102.0,162.0
3397947844,-16,535.0,413.0,187.0,320.26,64.0,96.0,169.0
3397947844,-17,551.0,-309.0,102.0,78.0454,75.0,90.0,110.0
3397947844,-18,1147.0,296.0,131.0,328.169,72.0,200.0,119.0
3397947927,-16,543.0,418.0,195.0,324.235,65.0,95.0,170.0
3397947927,-17,543.0,-305.0,107.0,83.1096,75.0,89.0,110.0
3397947927,-18,1176.0,119.0,122.0,333.905,74.0,203.0,117.0
3397947989,-16,541.0,423.0,195.0,323.541,65.0,96.0,170.0
3397947989,-17,541.0,-304.0,106.0,82.3158,74.0,89.0,110.0
3397947989,-18,1169.0,131.0,121.0,320.979,74.0,202.0,118.0
3397947989,-19,1086.0,-316.0,68.0,268.2,69.0,84.0,119.0
3397948024,-16,543.0,418.0,195.0,324.052,65.0,96.0,169.0
3397948024,-17,409.0,39.0,106.0,92.9479,75.0,90.0,109.0
3397948024,-18,1176.0,131.0,122.0,323.45,74.0,203.0,118.0
3397948058,-16,543.0,425.0,195.0,324.667,65.0,96.0,170.0
3397948058,-18,1176.0,131.0,122.0,323.374,74.0,203.0,118.0
3397948090,-16,541.0,424.0,195.0,323.544,66.0,97.0,170.0
3397948090,-18,1170.0,131.0,121.0,321.12,73.0,204.0,118.0
3397948090,-20,621.0,-197.0,140.0,122.53,120.0,204.0,120.0
3397948123,-16,542.0,424.0,195.0,323.619,65.0,96.0,170.0
3397948123,-20,611.0,-193.0,139.0,127.521,120.0,204.0,120.0
3397948156,-16,541.0,424.0,195.0,323.574,65.0,96.0,170.0
3397948156,-20,611.0,-194.0,139.0,127.33,120.0,204.0,120.0
3397948156,-21,735.0,-506.0,121.0,88.8221,100.0,205.0,92.0
3397948189,-16,541.0,423.0,189.0,323.572,65.0,96.0,170.0
3397948189,-20,621.0,-204.0,140.0,122.577,118.0,205.0,120.0
3397948189,-21,735.0,-506.0,121.0,88.8289,99.0,205.0,92.0
3397948189,-22,1112.0,-92.0,69.0,261.588,73.0,80.0,120.0
3397948245,-16,1168.0,-328.0,120.0,323.915,79.0,93.0,174.0
3397948245,-20,621.0,-197.0,141.0,122.559,120.0,204.0,120.0
3397948245,-21,734.0,-506.0,121.0,88.7668,100.0,205.0,91.0
3397948278,-16,1176.0,-330.0,122.0,326.469,78.0,93.0,173.0
3397948278,-20,623.0,-197.0,141.0,123.48,119.0,205.0,120.0
3397948278,-21,738.0,-508.0,122.0,89.6863,100.0,205.0,91.0
3397948278,-23,528.0,126.0,68.0,87.3286,139.0,90.0,148.0
3397948311,-16,1169.0,-328.0,121.0,324.21,79.0,92.0,174.0
3397948311,-20,621.0,-197.0,140.0,122.532,120.0,204.0,120.0
3397948311,-21,735.0,-506.0,121.0,88.8195,101.0,205.0,92.0
3397948345,-16,1169.0,-328.0,120.0,324.206,78.0,93.0,174.0
3397948345,-20,558.0,111.0,135.0,129.345,119.0,205.0,120.0
3397948378,-16,1169.0,-328.0,120.0,324.095,79.0,93.0,174.0
3397948378,-20,566.0,112.0,137.0,132.081,119.0,206.0,120.0
3397948378,-24,611.0,-409.0,118.0,88.6244,113.0,96.0,143.0
3397948409,-16,1169.0,-328.0,121.0,324.323,80.0,93.0,175.0
3397948409,-24,549.0,-143.0,114.0,75.8573,126.0,90.0,144.0
3397948442,-16,1176.0,-330.0,122.0,326.483,79.0,93.0,173.0
3397948442,-24,551.0,-143.0,115.0,76.4105,127.0,90.0,143.0
3397948442,-25,766.0,293.0,92.0,273.966,63.0,87.0,120.0
3397948477,-16,995.0,-406.0,137.0,321.794,76.0,91.0,174.0
3397948477,-24,543.0,-148.0,113.0,81.5532,128.0,88.0,143.0
3397948477,-25,766.0,293.0,100.0,274.081,63.0,88.0,120.0
3397948477,-26,974.0,-68.0,174.0,142.812,147.0,168.0,86.0
3397948531,-16,996.0,-406.0,137.0,321.866,77.0,91.0,175.0
3397948531,-24,543.0,-141.0,113.0,89.0037,128.0,88.0,144.0
3397948531,-25,766.0,293.0,101.0,274.226,63.0,88.0,120.0
3397948566,-16,1176.0,-294.0,121.0,336.245,79.0,93.0,174.0
3397948566,-24,543.0,-141.0,113.0,81.6665,129.0,88.0,143.0
3397948566,-25,766.0,293.0,100.0,274.082,63.0,87.0,120.0
3397948566,-27,633.0,-400.0,107.0,93.8481,65.0,98.0,113.0
3397948615,-16,1175.0,-294.0,121.0,336.279,79.0,93.0,174.0
3397948615,-25,766.0,293.0,101.0,274.079,63.0,88.0,120.0
3397948615,-27,644.0,-406.0,109.0,88.6273,65.0,99.0,114.0
3397948648,-16,1176.0,-294.0,122.0,336.434,79.0,93.0,174.0
3397948648,-25,766.0,293.0,101.0,274.248,63.0,87.0,120.0
3397948679,-16,1169.0,-292.0,121.0,333.851,79.0,93.0,174.0
3397948679,-25,763.0,292.0,100.0,272.844,64.0,88.0,120.0
3397948679,-28,592.0,-202.0,196.0,143.916,30.0,175.0,121.0
3397948711,-16,1170.0,-292.0,121.0,334.184,80.0,93.0,174.0
3397948711,-25,763.0,292.0,100.0,272.71,65.0,87.0,120.0
3397948740,-16,1169.0,-292.0,121.0,333.906,81.0,92.0,175.0
3397948740,-25,749.0,288.0,99.0,267.93,64.0,88.0,120.0
3397948740,-29,574.0,-275.0,283.0,178.147,166.0,171.0,75.0
3397948774,-16,1042.0,-347.0,131.0,315.998,78.0,92.0,175.0
3397948774,-25,644.0,425.0,130.0,266.773,60.0,90.0,120.0
3397948774,-29,424.0,-152.0,233.0,173.467,177.0,167.0,76.0
3397948774,-30,1238.0,98.0,127.0,330.535,77.0,203.0,116.0
3397948862,-16,1042.0,-347.0,131.0,316.002,79.0,91.0,174.0
3397948862,-25,655.0,430.0,132.0,271.073,60.0,90.0,120.0
3397948862,-29,424.0,-152.0,233.0,173.471,175.0,166.0,76.0
3397949031,-16,1092.0,0.0,124.0,327.361,84.0,92.0,177.0
3397949031,-35,414.0,166.0,128.0,92.215,96.0,201.0,96.0
3397949031,-37,559.0,-294.0,225.0,147.369,128.0,170.0,91.0
3397949066,-16,1086.0,0.0,124.0,325.178,84.0,91.0,177.0
3397949066,-37,557.0,-287.0,212.0,146.236,129.0,170.0,91.0
3397949099,-16,1086.0,0.0,124.0,325.423,84.0,92.0,177.0
3397949099,-37,557.0,-293.0,225.0,146.828,128.0,170.0,92.0
3397949099,-40,392.0,191.0,206.0,185.917,39.0,188.0,121.0
3397949133,-16,1086.0,0.0,124.0,325.232,84.0,92.0,177.0
3397949133,-37,557.0,-293.0,212.0,153.11,130.0,170.0,92.0
3397949133,-40,490.0,429.0,226.0,131.316,39.0,187.0,122.0
3397949133,-43,387.0,78.0,97.0,89.8135,75.0,92.0,112.0
3397949173,-37,557.0,-293.0,225.0,153.257,131.0,171.0,92.0
3397949173,-40,490.0,423.0,233.0,131.746,39.0,187.0,123.0
3397949173,-43,388.0,78.0,102.0,94.6649,75.0,92.0,112.0
3397949244,-40,490.0,423.0,232.0,131.151,38.0,186.0,121.0
3397949244,-43,388.0,78.0,102.0,94.668,75.0,91.0,111.0
3397949244,-44,1013.0,-381.0,149.0,157.477,173.0,172.0,72.0
3397949278,-43,459.0,-318.0,110.0,86.2634,69.0,96.0,113.0
3397949278,-44,1018.0,-383.0,149.0,158.947,174.0,173.0,71.0
3397949309,-43,457.0,-317.0,110.0,85.4572,68.0,96.0,113.0
3397949309,-44,1013.0,-381.0,160.0,157.582,173.0,173.0,72.0
3397949309,-45,777.0,212.0,144.0,319.393,64.0,203.0,119.0
3397949343,-43,458.0,-317.0,110.0,85.0926,70.0,96.0,113.0
3397949343,-45,777.0,212.0,144.0,319.503,65.0,204.0,119.0
3397949375,-43,457.0,-317.0,110.0,85.4603,70.0,96.0,113.0
3397949375,-45,777.0,212.0,144.0,319.378,64.0,204.0,118.0
3397949375,-46,352.0,29.0,117.0,99.6888,106.0,204.0,92.0
3397949408,-43,458.0,-318.0,110.0,85.4124,69.0,95.0,113.0
3397949408,-45,777.0,212.0,144.0,326.369,64.0,202.0,119.0
3397949408,-46,352.0,29.0,117.0,99.6912,105.0,203.0,92.0
3397949408,-47,856.0,-315.0,73.0,112.175,121.0,91.0,142.0
3397949470,-43,459.0,-315.0,110.0,85.1829,68.0,96.0,113.0
3397949470,-45,777.0,215.0,144.0,319.528,64.0,202.0,118.0
3397949470,-47,856.0,-311.0,73.0,112.147,120.0,90.0,142.0
3397949501,-45,566.0,216.0,156.0,316.111,58.0,200.0,119.0
3397949501,-47,855.0,-314.0,73.0,112.273,121.0,90.0,142.0
3397949532,-45,566.0,216.0,157.0,316.064,58.0,201.0,119.0
3397949532,-47,855.0,-314.0,74.0,112.272,119.0,91.0,143.0
3397949532,-48,412.0,-214.0,147.0,134.112,113.0,207.0,120.0
3397949563,-47,855.0,-314.0,73.0,112.269,122.0,88.0,142.0
3397949563,-48,412.0,-214.0,148.0,134.122,113.0,207.0,120.0
3397949595,-47,855.0,-314.0,74.0,112.263,124.0,88.0,142.0
3397949595,-48,412.0,-214.0,147.0,134.09,114.0,207.0,120.0
3397949595,-49,383.0,164.0,101.0,90.3713,70.0,94.0,113.0
3397949623,-47,855.0,-314.0,73.0,112.268,122.0,90.0,142.0
3397949623,-48,412.0,-214.0,147.0,134.112,115.0,208.0,120.0
3397949653,-47,855.0,-314.0,74.0,112.274,120.0,90.0,143.0
3397949653,-48,412.0,-214.0,147.0,134.127,114.0,207.0,120.0
3397949653,-50,970.0,188.0,185.0,214.806,138.0,179.0,83.0
3397949682,-47,592.0,-364.0,95.0,103.694,123.0,90.0,143.0
3397949682,-48,365.0,53.0,143.0,160.433,117.0,209.0,120.0
3397949682,-50,970.0,188.0,185.0,214.601,138.0,180.0,81.0
3397949682,-51,1086.0,-362.0,124.0,320.637,65.0,201.0,114.0
3397949742,-47,592.0,-364.0,95.0,103.693,126.0,89.0,143.0
3397949742,-48,365.0,53.0,143.0,155.299,117.0,209.0,120.0
3397949742,-50,970.0,188.0,185.0,214.602,139.0,180.0,81.0
3397955072,-100,395.0,165.0,133.0,97.9209,97.0,201.0,95.0
3397955072,-101,725.0,-465.0,105.0,92.8468,111.0,98.0,143.0
3397955072,-102,701.0,-116.0,132.0,135.856,118.0,205.0,120.0
3397955072,-103,999.0,451.0,189.0,199.799,122.0,177.0,90.0
3397955159,-100,394.0,168.0,133.0,98.0497,98.0,202.0,95.0
3397955159,-102,702.0,-110.0,132.0,135.501,119.0,205.0,120.0
3397955159,-103,998.0,459.0,190.0,210.195,121.0,175.0,90.0
3397955191,-102,699.0,-113.0,131.0,134.714,118.0,205.0,120.0
3397955191,-103,1015.0,461.0,192.0,204.086,121.0,175.0,90.0
3397955220,-102,704.0,-113.0,133.0,135.766,118.0,205.0,120.0
3397955220,-103,1001.0,456.0,190.0,210.785,121.0,174.0,91.0
3397955220,-105,1393.0,-178.0,213.0,326.813,85.0,92.0,169.0
3397955787,-130,1154.0,-169.0,120.0,327.571,83.0,91.0,176.0
3397955787,-131,537.0,-28.0,142.0,130.328,118.0,208.0,120.0
3397955787,-132,742.0,-421.0,122.0,93.7541,102.0,207.0,84.0
3397955787,-133,376.0,-245.0,133.0,87.5737,124.0,93.0,146.0
3397955829,-130,1154.0,-164.0,120.0,327.33,82.0,91.0,175.0
3397955829,-131,537.0,-26.0,142.0,130.333,118.0,208.0,120.0
3397955829,-133,377.0,-243.0,138.0,87.8274,124.0,93.0,146.0
3397955858,-130,1147.0,-168.0,119.0,325.18,82.0,91.0,176.0
3397955858,-131,535.0,-28.0,142.0,129.991,118.0,208.0,120.0
3397955888,-130,1147.0,-172.0,131.0,325.448,81.0,91.0,176.0
3397955888,-131,535.0,-30.0,142.0,130.021,118.0,208.0,120.0
3397955888,-134,975.0,421.0,319.0,334.017,75.0,103.0,164.0
3397955918,-130,1239.0,8.0,114.0,318.726,86.0,92.0,177.0
3397955918,-131,535.0,-27.0,142.0,130.016,119.0,208.0,120.0
3397955918,-134,975.0,425.0,319.0,334.208,75.0,103.0,165.0
3397955918,-135,877.0,-406.0,151.0,323.059,58.0,200.0,114.0
3397955965,-130,1272.0,3.0,116.0,328.42,87.0,91.0,178.0
3397955965,-134,975.0,421.0,319.0,333.985,76.0,103.0,165.0
3397955965,-135,876.0,-401.0,150.0,323.011,60.0,200.0,114.0
3397955999,-130,1238.0,13.0,114.0,318.769,87.0,91.0,178.0
3397955999,-134,974.0,429.0,319.0,334.418,75.0,103.0,164.0
3397955999,-135,877.0,-403.0,150.0,322.73,61.0,200.0,115.0
3397955999,-136,485.0,36.0,120.0,91.4216,105.0,206.0,88.0
3397956034,-134,980.0,423.0,320.0,336.027,75.0,102.0,165.0
3397956034,-135,880.0,-403.0,151.0,324.739,60.0,200.0,115.0
3397956034,-136,487.0,32.0,126.0,91.1831,106.0,206.0,87.0
3397956067,-134,995.0,-221.0,305.0,335.165,69.0,102.0,160.0
3397956067,-136,485.0,32.0,126.0,91.3989,105.0,206.0,88.0
3397956138,-134,996.0,-213.0,304.0,334.759,69.0,102.0,161.0
3397956138,-136,485.0,36.0,120.0,91.4028,105.0,206.0,88.0
3397956138,-138,766.0,296.0,93.0,273.958,62.0,84.0,120.0
3397956170,-134,995.0,-221.0,305.0,334.952,69.0,102.0,161.0
3397956170,-136,485.0,32.0,125.0,91.3696,104.0,206.0,88.0
3397956170,-138,767.0,299.0,92.0,274.275,61.0,84.0,120.0
3397956170,-139,526.0,-379.0,111.0,87.9068,65.0,95.0,112.0
3397956204,-134,1001.0,-218.0,306.0,337.135,69.0,102.0,160.0
3397956204,-136,487.0,34.0,126.0,91.1903,104.0,205.0,88.0
3397956204,-138,770.0,294.0,93.0,275.241,61.0,86.0,120.0
3397956239,-136,437.0,-109.0,122.0,95.943,98.0,202.0,89.0
3397956239,-138,770.0,294.0,93.0,267.695,60.0,83.0,120.0
3397956284,-136,404.0,-174.0,139.0,93.903,103.0,205.0,89.0
3397956284,-138,766.0,296.0,93.0,273.981,60.0,85.0,120.0
3397956284,-140,996.0,-255.0,178.0,202.32,25.0,167.0,120.0
3397956317,-136,400.0,-174.0,134.0,93.0911,103.0,205.0,88.0
3397956317,-138,756.0,629.0,141.0,283.743,59.0,87.0,120.0
3397956317,-140,958.0,-249.0,172.0,202.596,25.0,167.0,120.0
3397956317,-141,1281.0,244.0,118.0,345.287,76.0,200.0,116.0
3397956368,-138,743.0,617.0,131.0,285.261,59.0,87.0,120.0
3397956368,-140,998.0,-264.0,179.0,203.146,25.0,167.0,120.0
3397956368,-141,1278.0,239.0,118.0,344.052,76.0,200.0,116.0
3397956402,-138,740.0,615.0,138.0,283.92,59.0,87.0,120.0
3397956402,-140,995.0,-263.0,178.0,202.448,25.0,167.0,120.0
3397956402,-141,1273.0,238.0,117.0,342.35,75.0,200.0,117.0
3397956402,-142,458.0,-315.0,171.0,121.515,107.0,202.0,120.0
3397956438,-138,739.0,623.0,130.0,285.591,59.0,87.0,120.0
3397956438,-140,999.0,-256.0,189.0,202.542,26.0,167.0,120.0
3397956438,-142,461.0,-311.0,171.0,121.198,107.0,202.0,120.0
3397956473,-140,995.0,-263.0,179.0,202.452,25.0,167.0,120.0
3397956473,-142,458.0,-315.0,171.0,121.508,107.0,202.0,120.0
3397956505,-140,995.0,-263.0,179.0,202.449,25.0,167.0,120.0
3397956505,-142,458.0,-315.0,171.0,121.52,107.0,202.0,120.0
3397956505,-143,431.0,336.0,126.0,93.7106,61.0,100.0,116.0
3397956536,-142,459.0,-313.0,170.0,121.357,108.0,202.0,120.0
3397956536,-143,430.0,338.0,121.0,93.9946,62.0,99.0,116.0
3397956570,-142,454.0,-307.0,169.0,119.134,107.0,202.0,120.0
3397956570,-143,429.0,340.0,121.0,93.8758,62.0,99.0,116.0
3397956570,-144,974.0,79.0,257.0,326.303,78.0,101.0,165.0
3397956605,-142,460.0,-316.0,172.0,121.417,106.0,201.0,120.0
3397956605,-144,658.0,134.0,301.0,327.86,71.0,101.0,158.0
3397956639,-142,460.0,-311.0,171.0,121.201,107.0,201.0,120.0
3397956639,-144,654.0,139.0,300.0,326.717,72.0,101.0,158.0
3397956639,-145,1042.0,-376.0,163.0,163.75,110.0,167.0,94.0
3397956676,-142,457.0,-315.0,171.0,125.822,107.0,202.0,120.0
3397956676,-144,1106.0,211.0,265.0,333.574,78.0,102.0,165.0
3397956676,-145,1033.0,-383.0,173.0,172.365,111.0,165.0,93.0
3397956676,-146,425.0,406.0,167.0,320.516,43.0,195.0,120.0
3397956740,-144,1100.0,217.0,274.0,331.494,78.0,103.0,165.0
3397956740,-145,1026.0,-375.0,173.0,160.04,111.0,167.0,93.0
3397956740,-146,431.0,397.0,190.0,322.513,45.0,195.0,120.0
3397956775,-144,1104.0,213.0,276.0,332.524,77.0,102.0,166.0
3397956775,-146,433.0,396.0,190.0,323.093,44.0,195.0,120.0
3397956810,-144,1107.0,218.0,276.0,333.865,78.0,102.0,165.0
3397956810,-146,433.0,398.0,190.0,323.647,44.0,195.0,120.0
3397956810,-147,1031.0,-257.0,76.0,271.486,67.0,79.0,118.0
3397956845,-144,1257.0,421.0,310.0,342.587,75.0,103.0,164.0
3397956845,-146,433.0,398.0,190.0,323.724,44.0,195.0,120.0
3397956845,-147,1162.0,-423.0,73.0,281.703,69.0,82.0,118.0
3397956845,-148,564.0,-212.0,331.0,154.794,155.0,163.0,78.0
3397956933,-144,1292.0,426.0,317.0,352.581,75.0,103.0,163.0
3397956933,-146,434.0,396.0,190.0,323.537,45.0,195.0,119.0
3397956933,-148,563.0,-214.0,331.0,155.36,153.0,163.0,78.0
3397956970,-144,1395.0,-22.0,225.0,325.004,82.0,95.0,166.0
3397956970,-146,669.0,579.0,210.0,340.505,55.0,190.0,120.0
3397956970,-148,562.0,-218.0,330.0,154.625,153.0,164.0,78.0
3397956970,-150,345.0,181.0,121.0,106.102,96.0,203.0,93.0
3397957062,-144,1395.0,-22.0,240.0,325.221,83.0,94.0,166.0
3397957062,-148,562.0,-212.0,330.0,154.086,154.0,163.0,78.0
3397957062,-150,350.0,187.0,122.0,101.675,98.0,203.0,92.0
3397957096,-144,1396.0,-17.0,226.0,325.325,83.0,94.0,166.0
3397957096,-148,562.0,-215.0,330.0,154.68,154.0,164.0,78.0
3397957096,-150,350.0,8.0,117.0,75.7574,107.0,204.0,90.0
3397957096,-151,587.0,325.0,107.0,82.7862,73.0,94.0,110.0
3397957207,-148,563.0,-214.0,338.0,155.014,151.0,163.0,80.0
3397957207,-150,351.0,5.0,121.0,75.6051,109.0,203.0,91.0
3397957207,-151,582.0,324.0,113.0,88.1139,73.0,94.0,110.0
3397957240,-148,562.0,-218.0,331.0,154.589,151.0,163.0,80.0
3397957240,-150,349.0,7.0,116.0,76.0583,108.0,203.0,89.0
3397957240,-151,579.0,326.0,113.0,87.5713,70.0,94.0,110.0
3397957240,-152,1127.0,-164.0,70.0,276.587,71.0,79.0,118.0
3397957287,-148,561.0,-211.0,337.0,154.61,151.0,163.0,80.0
3397957287,-150,349.0,7.0,121.0,76.0782,108.0,203.0,90.0
3397957287,-151,579.0,326.0,113.0,87.9284,72.0,93.0,110.0
3397957320,-148,882.0,-3.0,282.0,171.632,179.0,166.0,77.0
3397957320,-150,349.0,6.0,121.0,76.1403,111.0,204.0,96.0
3397957320,-151,579.0,326.0,107.0,80.4134,79.0,97.0,114.0
3397957320,-153,626.0,-538.0,99.0,106.685,110.0,104.0,143.0
3397957379,-148,882.0,5.0,283.0,171.328,175.0,165.0,77.0
3397957379,-151,588.0,336.0,101.0,82.8444,79.0,95.0,113.0
3397957379,-153,626.0,-531.0,92.0,106.381,111.0,103.0,142.0
3397957410,-151,588.0,336.0,108.0,82.8699,79.0,96.0,113.0
3397957410,-153,626.0,-531.0,92.0,106.39,111.0,104.0,143.0
3397957441,-151,579.0,332.0,106.0,88.0701,79.0,96.0,114.0
3397957441,-153,626.0,-531.0,92.0,106.672,111.0,104.0,143.0
3397957441,-154,1026.0,1.0,74.0,267.448,73.0,86.0,120.0
3397957593,-151,579.0,326.0,99.0,87.5909,78.0,95.0,113.0
3397957593,-153,394.0,-182.0,98.0,91.1655,132.0,97.0,146.0
3397957593,-154,1026.0,195.0,65.0,259.553,73.0,85.0,120.0
3397957623,-151,579.0,326.0,99.0,87.5912,78.0,94.0,112.0
3397957623,-153,394.0,-182.0,99.0,91.1712,135.0,96.0,146.0
3397957623,-154,1026.0,195.0,65.0,259.381,74.0,85.0,120.0
3397957623,-157,847.0,-239.0,136.0,136.918,119.0,203.0,120.0
3397957660,-153,380.0,96.0,139.0,104.315,132.0,91.0,149.0
3397957660,-154,1026.0,184.0,65.0,269.107,73.0,85.0,120.0
3397957660,-157,847.0,-248.0,137.0,137.367,119.0,204.0,120.0
3397957693,-153,382.0,95.0,140.0,104.02,131.0,92.0,149.0
3397957693,-154,1192.0,-19.0,61.0,248.608,74.0,84.0,120.0
3397957693,-157,670.0,-410.0,143.0,125.798,104.0,201.0,121.0
3397957693,-159,673.0,361.0,173.0,319.635,61.0,195.0,120.0
3397957791,-153,380.0,96.0,139.0,104.298,132.0,92.0,149.0
3397957791,-154,742.0,-381.0,122.0,258.153,65.0,90.0,120.0
3397957791,-159,669.0,362.0,172.0,318.439,61.0,196.0,120.0
3397957846,-153,380.0,96.0,139.0,105.092,131.0,92.0,149.0
3397957846,-159,669.0,362.0,172.0,318.48,61.0,195.0,120.0
3397957874,-153,380.0,94.0,139.0,105.189,132.0,92.0,149.0
3397957874,-159,670.0,360.0,171.0,318.317,61.0,195.0,120.0
3397957874,-161,881.0,-299.0,179.0,193.099,30.0,167.0,129.0
3397957905,-153,380.0,96.0,134.0,104.743,132.0,92.0,149.0
3397957905,-159,658.0,358.0,177.0,319.785,61.0,195.0,120.0
3397957935,-153,380.0,96.0,139.0,104.35,132.0,92.0,149.0
3397957935,-159,658.0,358.0,170.0,319.818,62.0,195.0,120.0
3397957935,-162,636.0,-259.0,129.0,73.9342,107.0,207.0,89.0
3397957962,-153,380.0,96.0,139.0,104.316,132.0,91.0,149.0
3397957962,-159,658.0,358.0,169.0,319.759,61.0,195.0,120.0
3397957962,-162,636.0,-259.0,129.0,81.9508,108.0,208.0,90.0
3397957962,-163,1100.0,-194.0,229.0,159.758,39.0,177.0,126.0
3397957997,-159,658.0,358.0,169.0,319.769,61.0,195.0,120.0
3397957997,-162,636.0,-259.0,129.0,81.9502,108.0,208.0,89.0
3397957997,-163,1100.0,-194.0,229.0,159.76,38.0,178.0,124.0
3397958029,-159,661.0,359.0,170.0,321.032,61.0,195.0,120.0
3397958029,-162,427.0,-59.0,125.0,88.7738,110.0,210.0,90.0
3397958029,-163,1107.0,-195.0,231.0,161.069,38.0,178.0,126.0
3397958029,-164,683.0,-497.0,160.0,117.463,94.0,198.0,122.0
3397958063,-159,658.0,358.0,170.0,319.783,61.0,196.0,120.0
3397958063,-162,425.0,-59.0,119.0,89.2457,109.0,210.0,91.0
