997, -154, 0, 73, 210.993, 60, 9.41471, 46, 113, 197, 7.61876, 176, 223, 120, 0, 112, 127
767, -542, 0, 125, 204.323, 57, 9.05521, 22, 125, 103, 4.67211, 80, 122, 135, 3.81486, 120, 138
