1287, -334, 0, 251, 336.482, 121, 14.4683, 41, 167, 150, 4.548, 128, 173, 60, 11.0744, 42, 111
963, 462, 0, 296, 348.631, 67, 21.3095, 51, 153, 102, 4.62771, 80, 111, 119, 2.381, 98, 127
