1158, -493, 0, 420, 408.789, 102, 25.8897, 33, 222, 145, 7.85759, 128, 170, 64, 10.1677, 48, 95
1692, 457, 0, 372, 455.909, 63, 14.0065, 36, 154, 101, 6.81959, 82, 127, 116, 6.82718, 102, 127
