381, -175, 0, 139, 92.8282, 103, 29.5385, 16, 187, 202, 21.2661, 128, 234, 96, 13.9362, 64, 138
608, -465, 0, 117, 90.9086, 70, 23.7005, 21, 147, 101, 10.7, 80, 126, 116, 7.7227, 96, 135
1216, -261, 0, 237, 336.189, 82, 11.201, 36, 146, 102, 5.99706, 80, 127, 167, 6.52124, 144, 191
