1582, 224, 0, 191, 214.654, 75, 7.96061, 20, 135, 199, 12.2259, 160, 252, 120, 5.49966e-7, 98, 132
1188, -468, 0, 307, 407.739, 52, 21.0313, 8, 151, 196, 11.8266, 129, 231, 119, 1.46131, 96, 127
589, 175, 0, 188, 198.773, 43, 25.779, 15, 131, 103, 11.7221, 67, 123, 116, 6.6207, 96, 127
