517, 125, 0, 188, 112.282, 81, 35.1342, 4, 145, 146, 13.2704, 128, 175, 74, 17.7902, 39, 111
946, -56, 0, 70, 207.106, 25, 4.19772, 8, 53, 169, 6.89293, 144, 191, 120, 0, 112, 127
762, 742, 0, 34, 177.508, 11, 7.44351, 6, 40, 120, 0, 112, 127, 137, 4.21156, 128, 157
989, 399, 0, 94, 205.516, 59, 11.5896, 41, 105, 136, 3.52938, 128, 159, 85, 6.2436, 64, 95
