899, 360, 0, 134, 160.196, 90, 32.6749, 32, 143, 214, 19.8902, 142, 252, 116, 6.18452, 94, 131
956, -370, 0, 60.5, 213.38, 94, 39.8568, 38, 159, 90, 38.8139, 48, 213, 132, 3.90057, 122, 145
529, -138, 0, 43, 127.101, 95, 35.1272, 30, 131, 91, 13.3295, 71, 119, 85, 16.0423, 63, 120
1123, -59, 0, 58.5, 303.807, 124, 11.903, 81, 167, 165, 7.9536, 140, 183, 63, 8.71468, 47, 98
616, 215, 0, 52.5, 114.681, 136, 40.6339, 36, 205, 207, 15.0297, 156, 230, 126, 1.08703, 119, 132
