1005, -547, 0, 47.5, 65.7353, 92, 19.1095, 45, 133, 96, 6.3756, 79, 115, 90, 8.80297, 69, 114
1031, -85, 0, 43, 115.137, 81, 32.5219, 43, 154, 102, 8.84952, 73, 118, 98, 14.0226, 57, 119
