1006, 532, 0, 381, 436.461, 47, 16.3616, 10, 163, 193, 11.5557, 128, 223, 120, 2.38135, 48, 136
1637, -522, 0, 378, 476.586, 96, 20.6181, 18, 183, 145, 8.19955, 128, 175, 63, 13.2258, 37, 125
